kind,etag,id,snippet.channelId,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.channelId,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,replies.comments,snippet.textDisplay,snippet.textOriginal,snippet.parentId,snippet.authorDisplayName,snippet.authorProfileImageUrl,snippet.authorChannelUrl,snippet.authorChannelId.value,snippet.canRate,snippet.viewerRating,snippet.likeCount,snippet.publishedAt,snippet.updatedAt
youtube#commentThread,BvmpRA5ca1iz1O76Xr8RBzB2cYQ,UgwqU9XKaUKE-CxWiWJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,Ec3PKfRSokmpZIMF00gzgB2S4Fo,UgwqU9XKaUKE-CxWiWJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,"Si los seguidores de Historia para Tontos nos organizamos, si andamos conquistando Bolivia.","Si los seguidores de Historia para Tontos nos organizamos, si andamos conquistando Bolivia.",@abrahamsanchez9943,https://yt3.ggpht.com/ytc/AIdro_nHwh8vTulBZj4BeIjtFMkE0c9wrIZoinbmO0tT8E6lriih=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@abrahamsanchez9943,UC4K3bVuU9oYTSmiWhjr6WFA,True,none,19.0,2024-04-10T02:27:10Z,2024-04-10T02:27:10Z,True,1.0,True,"[{'kind': 'youtube#comment', 'etag': 'm5VqhYbtIPyhwrxzQIogNS5uYOY', 'id': 'UgwqU9XKaUKE-CxWiWJ4AaABAg.A21bgH6IvK_A239CeCK6uD', 'snippet': {'channelId': 'UCeYSnd34IPe57sM8hkjWhrw', 'videoId': 'cQ9RLDhq6JY', 'textDisplay': 'Wuuuu', 'textOriginal': 'Wuuuu', 'parentId': 'UgwqU9XKaUKE-CxWiWJ4AaABAg', 'authorDisplayName': '@historiaparatontospodcast5148', 'authorProfileImageUrl': 'https://yt3.ggpht.com/Tw2Vt53uC3fCaRNDO884CZkc1inVcHFbKYcYg9ug9_tFVfi2y6Yk23-Z7KpoRup63Kf4Dwrd=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@historiaparatontospodcast5148', 'authorChannelId': {'value': 'UCeYSnd34IPe57sM8hkjWhrw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2024-04-10T16:48:04Z', 'updatedAt': '2024-04-10T16:48:04Z'}}]",,,,,,,,,,,,
youtube#commentThread,3zSMh6K-HOzym35wTdxRgD4f1Hk,UgwOzXSh_kmIh0N3lsV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,U1ZvFnt9RsAwRVVXsBEFfRZ9AxQ,UgwOzXSh_kmIh0N3lsV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,2do Comentario,2do Comentario,@hergestron,https://yt3.ggpht.com/ytc/AIdro_kyYvLgTdHqZ9EW-hmHeGMRqviHnb2wDZZAGdKG9JeDCd6x=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hergestron,UCoiT9YnYhmZJT4dh-Uu89Ww,True,none,2.0,2024-04-10T01:14:57Z,2024-04-10T01:14:57Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,QW9tPBMkbfWZzvLaqLvUqpHlAi0,Ugyuq3YLMXxknytwCpZ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,youtube#comment,jGKPCj1js1EFt5B44Pmzp78jtU4,Ugyuq3YLMXxknytwCpZ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,"ME ENCANTA SU PODCAST !! Soy fan desde el inicio !! Que increíbles son !! Me divierto , aprendo y sobretodo me encanta que me acompañen cuando ceno para poder dormir con una sonrisa , saludos desde Francia y sigan haciendo a México chingon 💪🏾✨💙🌈","ME ENCANTA SU PODCAST !! Soy fan desde el inicio !! Que increíbles son !! Me divierto , aprendo y sobretodo me encanta que me acompañen cuando ceno para poder dormir con una sonrisa , saludos desde Francia y sigan haciendo a México chingon 💪🏾✨💙🌈",@Niche_08,https://yt3.ggpht.com/7D4RFwqGzD2BSNuCAK_vZTqSVeB524ikXmuQ7Sk2cdbjlO_9fPiVulPtZd38Wmez0dRaTaVt=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Niche_08,UCumqaABtp3PZ6FclSAUv7Aw,True,none,2.0,2024-04-10T01:12:17Z,2024-04-10T01:12:17Z,True,0.0,True,,,,,,,,,,,,,
youtube#comment,a7mOGAgSO3DCwrGCaZ2qo99j0C8,Ugwt4G1SOIkcXe9YaKV4AaABAg.A27qlBtgdhtA28Lccpmg3z,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,,,,,,,,,,,,,,,,,,,,,Spotify,Spotify,Ugwt4G1SOIkcXe9YaKV4AaABAg,@oscarag5640,https://yt3.ggpht.com/ytc/AIdro_nCrNy342u7NXjfRrsuNB71manQ02RhRM0KOFc4i59Dw5M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@oscarag5640,UCXt2CUFfO_6K1GU4SeBJneg,True,none,0.0,2024-04-12T17:12:48Z,2024-04-12T17:12:48Z
youtube#comment,m5VqhYbtIPyhwrxzQIogNS5uYOY,UgwqU9XKaUKE-CxWiWJ4AaABAg.A21bgH6IvK_A239CeCK6uD,UCeYSnd34IPe57sM8hkjWhrw,cQ9RLDhq6JY,,,,,,,,,,,,,,,,,,,,,Wuuuu,Wuuuu,UgwqU9XKaUKE-CxWiWJ4AaABAg,@historiaparatontospodcast5148,https://yt3.ggpht.com/Tw2Vt53uC3fCaRNDO884CZkc1inVcHFbKYcYg9ug9_tFVfi2y6Yk23-Z7KpoRup63Kf4Dwrd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@historiaparatontospodcast5148,UCeYSnd34IPe57sM8hkjWhrw,True,none,1.0,2024-04-10T16:48:04Z,2024-04-10T16:48:04Z
youtube#commentThread,8d1x-aK4Qn3_2hIMxe8nlMLn-CM,Ugw7erABCbcc7tDxNQl4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,-90oKee2QfFkB8lSbsUFlbHv_4E,Ugw7erABCbcc7tDxNQl4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,HASTA ACÁ HUELE A GARNACHA,HASTA ACÁ HUELE A GARNACHA,@gerardomunoz1813,https://yt3.ggpht.com/z3dA0sobLR9j_Qm7qJKhHmtwdom7LA8x6TTAVmVU8hizlWmYGohnU8nRVJdMizttdXvnnu0q1g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gerardomunoz1813,UCzvKCtQj4Yw8il6HuQj2ciQ,True,none,0.0,2024-09-29T17:15:08Z,2024-09-29T17:15:08Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,OIrEUnDv1sAjwK8xhFVwGiX8aPA,UgxoEIKeWw_KpF5b-0V4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,hMkAGsHQIRP_XFGv8K9U9T0YGo0,UgxoEIKeWw_KpF5b-0V4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Me encanta que usen de referencia Age of Empire o Age of Mythology porque si jugaba esos juegos, me queda más claro todo. Antes solo escuchaba los podcast pero ahora ya también los veo aquí, y si les confieso que deje volar mi imaginación, y me los imagina de trajecito, sin barba, así super pulidos, y en realidad se ven más relax, LOL, eso les pasa por tener vocabulario amplio y pues si usan palabras coloquiales y léxico relajado pero igual mi mente los imaginaba así muy peinados, LOL. Pero la realidad esta más chida que la ficción, no se preocupen, además nada quita que lo más sexy que tienen son sus cerebros.","Me encanta que usen de referencia Age of Empire o Age of Mythology porque si jugaba esos juegos, me queda más claro todo. Antes solo escuchaba los podcast pero ahora ya también los veo aquí, y si les confieso que deje volar mi imaginación, y me los imagina de trajecito, sin barba, así super pulidos, y en realidad se ven más relax, LOL, eso les pasa por tener vocabulario amplio y pues si usan palabras coloquiales y léxico relajado pero igual mi mente los imaginaba así muy peinados, LOL. Pero la realidad esta más chida que la ficción, no se preocupen, además nada quita que lo más sexy que tienen son sus cerebros.",@fakatzinsky,https://yt3.ggpht.com/ytc/AIdro_kv9bK23Qw-f7YdyaJpN2X45jPEEp546uYCf89lwS3hIaQb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fakatzinsky,UCC88MGTy6yBVxmpyXeTrtWA,True,none,0.0,2024-09-24T00:41:16Z,2024-09-24T00:41:16Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,FO5ILMJBi9DHn22fc-oZyRTJKP8,UgyiI5x1Ac_8Jl8mPkN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,EjlNd1KaqmWzAG0hTjWkFahIRYY,UgyiI5x1Ac_8Jl8mPkN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Un Shot de tequila por cada vez que Íker no suba los Shownotes a tiempo<br>⏰ <br>10 minutos más tarde<br>⏰<br>Todos 😵‍💫🥴,"Un Shot de tequila por cada vez que Íker no suba los Shownotes a tiempo
⏰ 
10 minutos más tarde
⏰
Todos 😵‍💫🥴",@sandracarolinafg,https://yt3.ggpht.com/ytc/AIdro_l2iBczaDaGY798dxWvrqRND499N-jGTGDzs5Usf7rq9HE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sandracarolinafg,UCdC77ySCGg8mtKh6PNzMVgw,True,none,0.0,2024-09-20T20:06:24Z,2024-09-20T20:06:24Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,gSps_Ka320KSsOb2IBx-7w7RPUc,UgwrzZR1-yEOqB-HJEp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,AbocK7JqKOoK3wXcfHAYZ4RK3N8,UgwrzZR1-yEOqB-HJEp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Cual es el de mitologia?,Cual es el de mitologia?,@anahirangel826,https://yt3.ggpht.com/ytc/AIdro_m4cUJ4t6DWuufEf0NCvyHsgjFnSk8h_kSHdiRJefwN-FZq=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@anahirangel826,UCFiNymBpPVrFxY87xqAvm_w,True,none,0.0,2024-09-17T21:36:44Z,2024-09-17T21:36:44Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,s4pQzffDPwTJWQy_livwEY7HwjI,UgwFU9JOJtoQT-JMXMx4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,YhwbUAr7936i-_LCT4y-LCYbw5M,UgwFU9JOJtoQT-JMXMx4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"En este capitulo me di cuenta de varias cosas.<br>1. El siete es la cifra prima más alta, o sea del 0 al 9 el 7 es el número más alto que solo se puede dividir entre el 1 y entre si mismo. <br>2. Los colosenses referidos en la biblia eran de la isla de rodas.<br>3. Nabucodonosor ha sido rebautizado como  Nabucosondor.","En este capitulo me di cuenta de varias cosas.
1. El siete es la cifra prima más alta, o sea del 0 al 9 el 7 es el número más alto que solo se puede dividir entre el 1 y entre si mismo. 
2. Los colosenses referidos en la biblia eran de la isla de rodas.
3. Nabucodonosor ha sido rebautizado como  Nabucosondor.",@musicodesconocido,https://yt3.ggpht.com/6d9wkRzKT_0h46LyR8D8_i8aCMPrqzYxBdsG2WlICSQZYb0xyqrQobjTpXiS0ylyyyESuNyQhcs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@musicodesconocido,UCRV6qG5h6C4PmMn1qtE-Z1Q,True,none,1.0,2024-09-05T22:22:36Z,2024-09-05T22:22:36Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,YtJ0CS3mxFlQq3KI05uc0PVOP-Y,Ugz4uQ6PwN4v4d7vU654AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,0nlDheHIKKJp8XQI-3FnnB1LJ8k,Ugz4uQ6PwN4v4d7vU654AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,¡Gracias por los podcasts! Los escucho para practicar mi español. Saludos desde Gringolandia,¡Gracias por los podcasts! Los escucho para practicar mi español. Saludos desde Gringolandia,@efraimshilongo,https://yt3.ggpht.com/ytc/AIdro_kFKyUfpTt-g7ZZ-6LZ1sANP6791YgWTIsbAPxggknb2p4vMYee8SivclGdDEQnvFVPyg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@efraimshilongo,UCSEf7Z86gnbd8tfk2pi9PVQ,True,none,0.0,2024-09-03T00:11:03Z,2024-09-03T00:11:03Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,vx7Nz1nvScLeI5hn5V9u8y78dXk,UgwLsnXwDRcQdKv6NKp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,49UwcgHmUXIGeu7qjjLq2rEt0QA,UgwLsnXwDRcQdKv6NKp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Hola! Yo sólo quiero añadir algo sobre lo que se menciona a cerca de la M*ta, para todos los que visiten la CDMX jaja (min <a href=""https://www.youtube.com/watch?v=0IDFrBktWIA&amp;t=67"">1:07</a>)<br><br>se trata de los &quot;espacios de tolerancia 420&quot; que se encuentran en la ciudad, a grandes rasgos son una exigencia de la comunidad ante la falta de legislación en cuanto a la legalización o regulación; ésto después de que -sin efecto alguno - su prohibición fuera declarada inconstitucional por la SCJN.<br><br>Existen más de 10 y su creación es inicialmente acción de diversos colectivxs, lo malo es que el crimen organizado (la Unión) se apropia de estos e intimida a los responsables originales a base de ofertas que no se pueden rechazar 🔫.<br><br>Sin embargo la mayor parte de ellos es a partir de organizaciones civiles, el consumo es tolerado pero está prohibido comercializar con sustancias.<br><br>Hice un mapa que incluye la ubicación de algunos, para que puedan visitarlos y consumir en un espacio seguro para evitar los abusos de la ley. <br><br><a href=""https://corredor420.wordpress.com/mapa-de-areas-420/"">https://corredor420.wordpress.com/mapa-de-areas-420/</a>","Hola! Yo sólo quiero añadir algo sobre lo que se menciona a cerca de la M*ta, para todos los que visiten la CDMX jaja (min 1:07)

se trata de los ""espacios de tolerancia 420"" que se encuentran en la ciudad, a grandes rasgos son una exigencia de la comunidad ante la falta de legislación en cuanto a la legalización o regulación; ésto después de que -sin efecto alguno - su prohibición fuera declarada inconstitucional por la SCJN.

Existen más de 10 y su creación es inicialmente acción de diversos colectivxs, lo malo es que el crimen organizado (la Unión) se apropia de estos e intimida a los responsables originales a base de ofertas que no se pueden rechazar 🔫.

Sin embargo la mayor parte de ellos es a partir de organizaciones civiles, el consumo es tolerado pero está prohibido comercializar con sustancias.

Hice un mapa que incluye la ubicación de algunos, para que puedan visitarlos y consumir en un espacio seguro para evitar los abusos de la ley. 

https://corredor420.wordpress.com/mapa-de-areas-420/",@_koffie_,https://yt3.ggpht.com/Bvw89yodANxprP2XX4UukjE0ATskHCZ4FyyDjx4QHacnHa3rBgpEDKXRh5jEp8xlnB3RiRIsmWU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@_koffie_,UCRvvFGf-yWE_-B6K6a7A7IA,True,none,0.0,2024-09-02T04:05:56Z,2024-09-02T04:10:43Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,hqvMawkaduFyDSb6x4jogwJBrFk,UgwZAKeG4MkVrFZtIrh4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,qlrv9Lq_hkOLpJ4YFa4ZqAJyA1w,UgwZAKeG4MkVrFZtIrh4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Hagan un episodio con las que ustedes consideran las maravillas de México!,Hagan un episodio con las que ustedes consideran las maravillas de México!,@jossburgoss,https://yt3.ggpht.com/ytc/AIdro_mTt9EQcY7uBbFFoK71grn6g-3g2bDPsS-yts2Mbp1hmi4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jossburgoss,UC_FnT5u92rngcJbxwFpe2uw,True,none,0.0,2024-09-01T19:08:24Z,2024-09-01T19:08:24Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,y-pIJhLlAAUibtpos29D_wo7ukc,UgxhFHkff1kY6MZ3ukF4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,zmAHmTlkphyELyJnm6r6GEP89DI,UgxhFHkff1kY6MZ3ukF4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Saludos desde Petén, Guatemala","Saludos desde Petén, Guatemala",@etel2711,https://yt3.ggpht.com/ytc/AIdro_mkC9o-2LTAH9GNHJcPCSrP21OG4wEhlN5P81MKbdE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@etel2711,UCG1jrPgXiHac7L1Mk-JEMug,True,none,0.0,2024-08-31T14:02:31Z,2024-08-31T14:02:31Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,jNrNz5RvH6U0oCWmZ1SNj_GAg1c,Ugy8qy-QeIe5M4CAZnR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,6pO229snTqivhUddfV8iOO5qmwk,Ugy8qy-QeIe5M4CAZnR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Che Iker nomas tienes que agarrar fotos de google y ponerlas como show notes y aún así no lo haces jaja te amo desgraciado,Che Iker nomas tienes que agarrar fotos de google y ponerlas como show notes y aún así no lo haces jaja te amo desgraciado,@jajames0696,https://yt3.ggpht.com/IP-pnO38bqzHbFB2dKIkalmfSdPH69oJJRsdhHtToL2nyiqTV0O4JzroqSGG_eHOvhH-JmB1dRE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jajames0696,UCetPp1g7kczVhfddYYWZX3A,True,none,3.0,2024-08-31T04:21:01Z,2024-08-31T04:21:01Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,ORy27JO7Nj7CLWwX2FgwN2c1mF8,Ugx-kFzzmdS73R6Bm914AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,ULp2ZWY8vmOk5DlJvUduXwdipkA,Ugx-kFzzmdS73R6Bm914AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Escucho su podcast desde el capítulo de Cleopatra, no se con exactitud la fecha, por cierto hace tiempo les mandé una foto de la estatua de Xicotencatl justo después de que hicieron ese podcast, jajaja iche Iker. Saludos y la neta me gusta los 10 o 15 min de intro de puras tonterías. <br>Jajaja saludos. Desde Tlaxcala.","Escucho su podcast desde el capítulo de Cleopatra, no se con exactitud la fecha, por cierto hace tiempo les mandé una foto de la estatua de Xicotencatl justo después de que hicieron ese podcast, jajaja iche Iker. Saludos y la neta me gusta los 10 o 15 min de intro de puras tonterías. 
Jajaja saludos. Desde Tlaxcala.",@JoséBadillo-s5r,https://yt3.ggpht.com/ytc/AIdro_kjUVrqCB6UWF75gLzU932nE3hFxWgq9DnF2J5ZgTdjAIb7ONkpz4bBRKOhrX02vgoUJA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Jos%C3%A9Badillo-s5r,UCm3R7_M7uxFU8scM7eaZvrw,True,none,1.0,2024-08-31T02:48:44Z,2024-08-31T02:48:44Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,JPQKKvCKMoerEdwN9cQGkaJKEq0,UgwIf-epQABGq-pv8i54AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,1kWl3F3gsZmf_XJslKpd_Ff6cOw,UgwIf-epQABGq-pv8i54AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,¿Debajo de qué piedra vivía TK para no conocer la canción de la novia pechugona?,¿Debajo de qué piedra vivía TK para no conocer la canción de la novia pechugona?,,https://yt3.ggpht.com/We7tA_CnV1QU_hWzhuH0npHDQv7KHJeSNn326WzSjnpJkg9PEPy3QLUx-fbOOQI_Sw-7OPNO9g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/c/LaQu%C3%ADmicadelaFercha,UC2wWr2NhsYZxaQW3_lb-HSQ,True,none,0.0,2024-08-31T02:37:16Z,2024-08-31T02:37:16Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,CF6zwx7JKIgfK0I1iGHNXMptZIE,Ugw5vRMqYaxlLKeSv-Z4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,6a6KZkcM4Pr_nNnYTBXNz90O7nA,Ugw5vRMqYaxlLKeSv-Z4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,La dislexia fue el invitado en este episodio 😂,La dislexia fue el invitado en este episodio 😂,@egoruderico6734,https://yt3.ggpht.com/ytc/AIdro_kCx-3emHdbJ5YBoHrR5LcpoG31AMD8naEQZU3uWNoA9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@egoruderico6734,UCHUWFfBdR3GT0sYGJWgjeDw,True,none,1.0,2024-08-30T20:33:41Z,2024-08-30T20:33:41Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,eXnjI0tHg1doW_ldxfab99PHhJw,Ugyudd68DDv2rr0z1sV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,GIAr8SkfFRFPwQe1tAdlyJLQgRU,Ugyudd68DDv2rr0z1sV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,Yo lo escucho desde mi casa en homeoffice 😅,Yo lo escucho desde mi casa en homeoffice 😅,@belenkawande4276,https://yt3.ggpht.com/ytc/AIdro_nOndzuCUCI-7chNOoNwHtQ6SiDKdmm1rrZ5BFsV7rKzCR_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@belenkawande4276,UCc5l-HjTc_-UwtaFEGsRxcQ,True,none,0.0,2024-08-30T19:49:44Z,2024-08-30T19:49:44Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,VVLDKVpTUnetU_8bPJtwmv9ws-A,Ugwzk6BufMKAzDi-5Ht4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,ahbhBYukLM1a2ACohG9I8EQnJiM,Ugwzk6BufMKAzDi-5Ht4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,SEEEE COMPRAAAAAN ESTATUAAAAS 🤣🤣🤣🤣🤣,SEEEE COMPRAAAAAN ESTATUAAAAS 🤣🤣🤣🤣🤣,@VanessaHV.14,https://yt3.ggpht.com/316JzjTgpuEjwV1jXbiHXHqw8PajlnQpnrVbTPnHkw4yUlxz2VEuiz4jhjzcfZX665hHmwLWdQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@VanessaHV.14,UC6Ii33rzP1DJcCYrWeEdgjQ,True,none,0.0,2024-08-29T17:46:40Z,2024-08-29T17:46:40Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,jrI-qyy5FhLlDCjKTrajHOEh70g,UgzN0zPJ_TM4Q3Jqewp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,flvsudlTRH0S-js2QfdMOSYlKXI,UgzN0zPJ_TM4Q3Jqewp4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Hola teca e Iker. Excelente capítulo!!! Muchas felicidades por su forma de hacer el podcast tan único y divertido. Por cierto el nombre del Hermano de Artemisa era apolo, hijos gemelos de Zeus. Saludos, desde Guadalajara, Jalisco","Hola teca e Iker. Excelente capítulo!!! Muchas felicidades por su forma de hacer el podcast tan único y divertido. Por cierto el nombre del Hermano de Artemisa era apolo, hijos gemelos de Zeus. Saludos, desde Guadalajara, Jalisco",@lorenavelazqueztorres9813,https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lorenavelazqueztorres9813,UCqqFZpFkm-bnQa13JNLc5zA,True,none,0.0,2024-08-29T02:30:13Z,2024-08-29T02:30:13Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,K1f_c6xMOo8vwY3OYWttcsiiR4g,UgzVGnXeISFXpI-yrKJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,d7urYo3fUXx9l1ZqKMw901fiudg,UgzVGnXeISFXpI-yrKJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,¿Si existía Ometeotl? Leí que realmente es Dios del Agave por un error de escritura. Según es Huehueteotl el que refiere a &quot;la mas grande deidad&quot; entre los mesoamericanos.,"¿Si existía Ometeotl? Leí que realmente es Dios del Agave por un error de escritura. Según es Huehueteotl el que refiere a ""la mas grande deidad"" entre los mesoamericanos.",@VictorAdad,https://yt3.ggpht.com/ytc/AIdro_nie7_NpqxN7Tlb4GEyZyp2X-uUROWX_u-2Dbffc8f6hvlX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@VictorAdad,UCgoUUVzHMvcrAJ0_EOSWCtw,True,none,0.0,2024-08-29T00:10:03Z,2024-08-29T00:10:03Z,True,0.0,True,,,,,,,,,,,,,
youtube#commentThread,FAfBoHOH3Y7YCA3V64rAL19yPzs,UgwXGdVYOrjo0Q1XrGR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,youtube#comment,LGZS0gVEwHeuS4lcpJZl84NHvN0,UgwXGdVYOrjo0Q1XrGR4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,0IDFrBktWIA,"Una buena historia seria la defenza del fortin boquerón durante la guerra del chaco, las termopilas bolivianas","Una buena historia seria la defenza del fortin boquerón durante la guerra del chaco, las termopilas bolivianas",@warrobotsdon-roro2537,https://yt3.ggpht.com/ytc/AIdro_kNz_6aT-NycY4qt2fXvKjNAZKgnU-RWARilIH00fMc1hywr9x8YSSH3p64Yrcz7pNH6Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@warrobotsdon-roro2537,UCPfpPCYyrAKGS11NqvWMuqw,True,none,1.0,2024-08-28T15:39:40Z,2024-08-28T15:39:50Z,True,0.0,True,,,,,,,,,,,,,
